"Customer.Type","Type.of.Travel","Class","Departure.Delay.in.Minutes","Arrival.Delay.in.Minutes","satisfaction"
"0","0","0",16,11,"0"
"0","0","0",1,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",12,12,"1"
"0","0","0",24,6,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",38,24,"1"
"0","0","2",5,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",89,80,"1"
"0","1","2",36,33,"0"
"1","0","0",0,0,"0"
"0","0","2",22,9,"0"
"0","0","2",67,64,"0"
"0","0","0",0,4,"1"
"0","0","0",0,3,"1"
"0","0","2",24,3,"1"
"0","1","2",0,4,"0"
"0","0","0",0,0,"1"
"0","0","0",9,4,"1"
"0","0","2",0,27,"1"
"0","0","0",38,29,"1"
"1","0","0",0,6,"0"
"0","1","2",0,0,"0"
"0","0","0",79,137,"1"
"0","0","2",0,26,"1"
"0","0","0",0,0,"0"
"0","1","2",0,3,"0"
"0","1","2",0,0,"0"
"0","0","0",0,6,"1"
"0","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","2",1,11,"0"
"0","0","0",0,0,"0"
"0","1","2",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",1,0,"1"
"0","1","2",25,16,"0"
"0","0","2",0,0,"1"
"0","0","0",0,0,"0"
"0","1","2",16,7,"0"
"0","0","2",0,0,"0"
"0","0","0",0,0,"1"
"1","0","0",46,86,"0"
"0","1","2",0,1,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",17,4,"0"
"0","1","2",28,12,"0"
"0","1","2",96,83,"0"
"0","0","0",8,24,"1"
"0","1","1",18,26,"1"
"0","0","0",28,0,"1"
"0","0","2",14,23,"0"
"0","0","0",4,6,"0"
"0","0","2",0,0,"0"
"0","1","2",10,0,"0"
"0","0","0",15,0,"1"
"0","0","0",0,0,"0"
"0","0","0",35,38,"1"
"0","0","0",26,40,"0"
"1","0","2",0,0,"0"
"0","0","0",0,7,"1"
"0","1","2",6,0,"0"
"0","0","0",165,167,"0"
"0","0","0",0,0,"0"
"0","0","0",0,19,"1"
"0","1","0",0,0,"0"
"0","1","2",0,0,"0"
"1","0","2",42,46,"0"
"1","0","2",0,0,"1"
"0","1","2",0,0,"0"
"0","1","0",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",14,21,"0"
"0","1","2",27,20,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"1","0","0",0,11,"1"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",0,1,"1"
"1","0","0",14,3,"1"
"0","0","0",0,0,"1"
"0","0","1",0,0,"1"
"1","0","0",17,11,"1"
"0","1","2",0,0,"0"
"0","0","0",44,26,"1"
"0","1","2",4,0,"1"
"1","0","2",3,0,"1"
"1","0","2",0,33,"1"
"0","1","1",33,29,"0"
"0","1","2",0,0,"0"
"0","0","0",48,49,"0"
"1","0","2",146,155,"0"
"0","0","0",0,0,"1"
"0","0","2",0,36,"0"
"0","0","0",0,0,"0"
"0","1","1",0,0,"0"
"0","0","0",0,0,"0"
"0","1","2",58,72,"0"
"0","0","0",0,0,"0"
"0","0","0",11,0,"1"
"0","0","0",0,45,"0"
"0","0","0",0,13,"1"
"0","1","2",14,19,"0"
"0","0","0",0,0,"1"
"1","0","0",0,0,"1"
"0","0","0",67,52,"1"
"1","0","2",0,0,"1"
"0","1","2",0,0,"0"
"1","0","2",4,7,"0"
"1","0","2",17,21,"0"
"0","0","0",8,0,"1"
"0","0","2",58,89,"0"
"0","1","2",0,0,"0"
"1","0","0",31,0,"1"
"0","0","0",1,0,"1"
"1","0","2",40,44,"0"
"0","1","1",69,56,"0"
"0","1","2",0,0,"0"
"0","1","2",0,19,"0"
"0","1","1",0,27,"0"
"1","0","1",0,0,"1"
"1","0","2",0,0,"1"
"0","1","2",30,26,"0"
"0","0","0",25,37,"1"
"0","0","0",0,0,"1"
"0","1","1",0,0,"1"
"1","0","1",0,35,"0"
"0","0","2",0,0,"1"
"0","0","0",0,33,"1"
"0","0","0",0,0,"1"
"0","0","2",37,47,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"1"
"0","0","0",9,20,"1"
"0","1","2",0,0,"0"
"0","1","2",0,13,"0"
"0","0","1",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",15,11,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,6,"1"
"1","0","0",32,16,"1"
"1","0","2",4,2,"0"
"0","1","1",0,0,"1"
"0","0","0",17,10,"1"
"0","0","0",28,23,"0"
"1","0","2",18,12,"0"
"0","0","0",0,0,"1"
"0","1","2",22,0,"0"
"0","0","0",0,12,"0"
"1","0","2",0,0,"0"
"1","0","0",0,0,"0"
"1","0","0",111,115,"1"
"0","0","2",0,1,"0"
"0","0","0",0,0,"1"
"0","1","1",2,0,"0"
"0","0","2",0,0,"0"
"1","0","2",12,2,"0"
"0","0","0",4,0,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,44,"0"
"0","0","0",11,8,"1"
"0","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"1","0","0",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",32,29,"1"
"0","0","0",1,0,"1"
"0","0","0",0,0,"1"
"0","0","2",24,17,"1"
"0","1","2",142,135,"0"
"0","1","0",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"0"
"0","1","2",25,19,"0"
"0","0","2",2,6,"0"
"0","0","0",0,0,"1"
"1","0","2",2,0,"0"
"0","0","2",15,4,"1"
"0","1","2",3,1,"0"
"0","0","0",0,0,"0"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","1",0,8,"1"
"0","0","1",0,0,"1"
"0","0","0",0,24,"0"
"0","0","0",0,0,"1"
"1","0","2",18,31,"1"
"1","0","0",0,0,"0"
"0","1","2",38,36,"0"
"0","1","1",0,0,"0"
"0","1","0",8,8,"0"
"0","1","2",0,3,"0"
"0","1","2",34,36,"0"
"0","0","0",0,1,"1"
"0","1","2",15,65,"0"
"0","0","0",50,55,"1"
"1","0","0",1,0,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",34,35,"1"
"1","0","0",0,0,"1"
"1","0","2",0,0,"0"
"0","0","2",5,1,"1"
"1","0","2",0,0,"0"
"0","1","2",71,97,"0"
"0","1","2",14,41,"0"
"0","0","0",0,3,"1"
"0","0","0",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",15,0,"1"
"0","1","2",13,0,"0"
"0","1","1",0,0,"0"
"0","0","0",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",102,96,"1"
"0","0","0",0,4,"1"
"0","0","0",0,0,"1"
"0","0","0",82,72,"1"
"0","1","2",0,2,"0"
"1","0","2",107,115,"1"
"1","0","0",8,0,"0"
"0","0","0",168,201,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,14,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,6,"1"
"1","0","2",0,0,"0"
"1","0","0",20,15,"1"
"0","0","0",0,0,"1"
"0","1","2",8,3,"0"
"0","0","2",0,0,"1"
"0","0","2",14,15,"0"
"0","1","2",0,32,"0"
"0","0","2",83,85,"0"
"0","0","2",3,0,"1"
"0","0","0",0,0,"1"
"1","0","0",0,0,"1"
"0","0","1",0,0,"1"
"0","0","0",63,119,"1"
"1","0","2",4,0,"0"
"0","1","0",0,0,"0"
"0","0","0",7,9,"0"
"0","1","2",97,101,"0"
"0","1","2",11,15,"0"
"1","0","2",0,0,"0"
"1","0","1",0,0,"1"
"0","1","2",10,0,"0"
"1","0","2",0,0,"0"
"0","0","1",0,0,"1"
"1","0","2",0,0,"0"
"0","1","2",49,63,"0"
"0","1","2",12,45,"0"
"0","0","0",0,0,"1"
"0","0","0",2,0,"1"
"0","0","0",0,0,"0"
"0","0","0",0,0,"1"
"1","0","2",0,3,"0"
"1","0","0",20,8,"0"
"0","0","0",120,99,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"1","0","2",0,2,"0"
"1","0","2",43,25,"0"
"0","0","0",45,33,"1"
"0","1","2",0,6,"0"
"0","0","2",0,0,"1"
"0","1","2",0,0,"1"
"1","0","2",4,21,"0"
"0","0","0",0,0,"1"
"1","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",6,0,"0"
"0","1","0",50,53,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"0"
"0","0","0",0,10,"1"
"0","1","0",35,24,"0"
"0","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"0"
"0","1","2",52,49,"0"
"0","0","1",227,245,"0"
"0","1","2",0,0,"0"
"0","1","2",64,59,"0"
"1","0","2",0,0,"0"
"1","0","2",8,13,"0"
"0","0","0",0,0,"0"
"0","1","2",9,10,"0"
"0","0","2",0,0,"1"
"1","0","2",0,0,"1"
"0","0","0",3,8,"1"
"0","0","2",51,36,"1"
"0","1","1",0,10,"0"
"0","0","0",0,4,"1"
"0","1","2",0,0,"0"
"1","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","1","2",69,72,"0"
"0","1","2",1128,1115,"0"
"0","0","2",0,0,"1"
"0","1","2",0,0,"0"
"1","0","2",0,72,"0"
"0","0","2",36,25,"1"
"0","1","0",84,74,"0"
"0","0","0",0,0,"1"
"0","1","1",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",45,32,"0"
"0","1","2",24,28,"0"
"0","0","0",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",97,85,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",1,0,"1"
"0","1","2",0,0,"0"
"0","1","2",110,112,"0"
"1","0","2",4,0,"0"
"1","0","2",0,0,"1"
"1","0","2",0,2,"0"
"0","0","0",16,9,"1"
"0","0","0",8,20,"1"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",0,2,"1"
"0","0","0",0,12,"1"
"0","1","2",0,0,"0"
"0","0","0",26,20,"1"
"0","0","0",0,0,"1"
"0","1","1",0,0,"0"
"0","0","0",0,5,"1"
"0","0","0",0,0,"1"
"0","0","2",0,0,"1"
"0","1","1",0,0,"1"
"0","0","2",10,10,"1"
"1","0","2",0,0,"0"
"0","0","1",0,0,"0"
"0","0","0",9,0,"1"
"1","0","0",0,0,"0"
"0","1","2",0,0,"0"
"1","0","2",0,0,"1"
"0","1","1",0,0,"0"
"0","1","2",0,0,"1"
"0","0","2",65,95,"1"
"0","0","0",1,0,"0"
"0","0","0",13,0,"0"
"0","1","0",0,0,"0"
"0","0","2",4,23,"0"
"0","0","2",0,0,"1"
"0","1","2",0,7,"0"
"0","1","2",0,0,"0"
"1","0","2",35,30,"0"
"0","1","2",0,4,"0"
"0","0","0",0,47,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",65,78,"1"
"1","0","2",13,17,"0"
"1","0","2",0,0,"1"
"0","1","2",0,1,"0"
"0","0","0",11,8,"1"
"1","0","2",9,1,"0"
"0","0","0",48,38,"1"
"0","0","2",8,1,"1"
"1","0","0",0,0,"0"
"0","1","2",0,0,"1"
"0","0","1",0,0,"0"
"0","0","0",0,0,"0"
"0","1","2",0,0,"1"
"1","0","0",0,0,"0"
"0","1","2",14,17,"0"
"0","0","0",0,0,"1"
"0","1","2",15,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,6,"1"
"0","0","2",19,13,"1"
"0","1","2",0,0,"0"
"0","0","0",125,130,"1"
"0","1","0",8,28,"0"
"0","0","0",15,4,"1"
"0","1","0",0,0,"0"
"0","0","0",1,0,"1"
"0","0","0",3,0,"1"
"0","0","0",0,0,"1"
"1","0","0",19,12,"0"
"1","0","2",1,8,"0"
"1","0","2",56,47,"0"
"0","0","0",0,0,"0"
"0","1","0",0,0,"0"
"0","0","0",0,0,"0"
"0","0","0",5,25,"0"
"0","1","2",14,1,"1"
"0","0","0",23,17,"1"
"0","1","2",131,134,"0"
"0","0","0",0,0,"1"
"1","0","0",3,4,"1"
"0","1","2",0,0,"0"
"1","0","2",0,0,"0"
"0","1","0",6,2,"1"
"1","0","2",0,0,"1"
"0","0","0",17,17,"0"
"0","0","0",0,4,"1"
"0","0","0",5,1,"1"
"0","0","0",0,0,"1"
"1","0","0",0,0,"1"
"0","0","2",0,10,"1"
"0","1","2",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",3,0,"0"
"0","0","0",0,0,"1"
"0","0","0",1,0,"0"
"0","0","0",33,13,"1"
"0","0","2",5,0,"0"
"1","0","2",5,41,"0"
"1","0","2",0,0,"0"
"1","0","2",13,16,"1"
"0","0","0",0,0,"1"
"0","0","2",0,0,"1"
"0","1","2",0,0,"0"
"0","1","2",14,2,"0"
"0","1","1",0,0,"0"
"0","0","0",0,0,"1"
"1","0","0",0,5,"1"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",58,87,"0"
"0","0","0",0,0,"0"
"0","0","2",0,0,"1"
"0","0","2",0,0,"1"
"0","0","0",52,49,"0"
"0","0","0",3,0,"1"
"1","0","0",1,2,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,5,"0"
"0","1","1",0,0,"1"
"0","1","1",37,46,"0"
"0","0","1",34,38,"1"
"0","0","0",0,0,"1"
"1","0","2",0,3,"1"
"1","0","0",18,0,"0"
"1","0","2",0,0,"0"
"1","0","2",183,196,"0"
"0","1","2",44,51,"0"
"1","0","0",0,0,"1"
"0","0","0",0,8,"0"
"0","1","2",0,0,"0"
"0","1","2",5,6,"0"
"0","0","0",0,0,"1"
"1","0","2",35,46,"0"
"0","1","2",59,49,"0"
"0","1","2",3,0,"0"
"1","0","2",11,0,"0"
"1","0","0",37,32,"1"
"1","0","0",0,0,"1"
"0","0","2",43,39,"1"
"1","0","0",0,0,"0"
"0","0","0",11,3,"1"
"0","0","1",24,23,"0"
"0","0","0",0,0,"1"
"0","0","0",30,39,"1"
"0","0","2",1,0,"1"
"1","0","2",23,30,"0"
"0","0","0",0,0,"1"
"1","0","2",1,6,"0"
"0","1","1",1,0,"0"
"0","0","2",17,105,"0"
"0","0","2",0,0,"1"
"0","0","0",93,102,"0"
"1","0","1",0,0,"0"
"0","0","0",0,0,"1"
"1","0","2",0,0,"0"
"0","1","2",0,0,"0"
"1","0","0",0,0,"1"
"0","0","0",11,8,"0"
"0","1","2",3,0,"0"
"0","0","0",0,0,"1"
"1","0","0",0,0,"1"
"1","0","0",0,9,"0"
"0","0","0",12,12,"1"
"0","0","0",0,0,"1"
"0","0","0",9,9,"1"
"0","0","0",0,13,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"0"
"0","0","0",2,1,"1"
"0","0","0",16,10,"1"
"0","0","2",0,0,"1"
"0","0","0",1,0,"1"
"0","0","0",0,0,"1"
"0","0","2",5,0,"1"
"0","0","2",0,0,"0"
"0","0","0",0,0,"1"
"1","0","0",0,0,"0"
"0","0","2",4,0,"1"
"0","0","0",22,37,"1"
"1","0","0",42,96,"0"
"0","1","0",0,0,"1"
"0","0","0",10,3,"1"
"0","0","0",11,18,"1"
"1","0","2",55,36,"0"
"0","1","0",0,0,"0"
"0","1","2",24,24,"0"
"0","0","0",0,14,"1"
"0","1","0",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",103,85,"1"
"1","0","2",1,13,"0"
"0","0","0",0,0,"1"
"1","0","2",0,0,"0"
"0","0","0",0,53,"1"
"0","0","0",54,82,"1"
"0","1","2",0,0,"0"
"0","0","2",7,24,"0"
"1","0","0",62,60,"1"
"0","1","2",20,30,"0"
"1","0","0",70,62,"1"
"0","1","1",0,0,"0"
"0","0","2",0,0,"0"
"0","0","0",3,8,"0"
"0","0","0",0,11,"1"
"0","0","0",0,0,"1"
"1","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","2",0,0,"0"
"0","0","0",28,0,"1"
"0","1","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",7,11,"1"
"0","0","0",0,1,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",56,86,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",6,12,"0"
"0","1","2",43,49,"0"
"0","1","2",11,7,"0"
"0","1","2",3,0,"0"
"0","0","0",6,0,"1"
"0","0","2",0,0,"1"
"0","0","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",65,70,"1"
"0","0","0",0,1,"1"
"0","0","1",0,0,"1"
"0","1","1",5,0,"0"
"1","0","2",18,10,"0"
"0","1","1",7,9,"0"
"1","0","2",37,37,"0"
"0","0","0",18,13,"1"
"1","0","0",0,0,"0"
"0","0","2",0,0,"0"
"0","1","2",8,0,"0"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","2",15,4,"1"
"0","0","1",0,0,"0"
"0","0","0",21,32,"0"
"0","1","2",7,0,"0"
"1","0","0",0,0,"1"
"0","0","2",0,9,"1"
"0","0","0",40,29,"1"
"0","0","2",39,35,"0"
"0","0","0",15,0,"1"
"1","0","2",0,0,"0"
"1","0","1",39,47,"0"
"1","0","0",30,1,"1"
"0","0","0",7,5,"1"
"0","0","0",43,41,"0"
"1","0","2",0,0,"0"
"0","0","0",57,67,"1"
"0","0","0",19,16,"1"
"0","0","0",0,0,"1"
"0","1","1",0,0,"0"
"0","0","0",9,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,6,"1"
"1","0","2",0,0,"1"
"0","1","2",73,49,"0"
"0","1","2",17,11,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",2,8,"1"
"0","0","0",0,0,"1"
"0","0","2",0,6,"0"
"0","1","2",0,9,"0"
"0","1","2",18,0,"0"
"0","0","0",15,23,"1"
"0","1","2",181,170,"0"
"0","1","1",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",21,0,"0"
"1","0","2",0,0,"0"
"0","1","2",8,5,"0"
"0","1","0",0,0,"0"
"0","0","1",0,1,"1"
"0","0","0",22,7,"1"
"0","0","2",0,8,"0"
"0","1","1",0,0,"0"
"0","0","0",12,19,"1"
"0","0","0",3,0,"1"
"1","0","0",0,5,"0"
"0","1","2",106,101,"0"
"0","1","2",0,0,"0"
"0","1","2",17,17,"0"
"0","1","2",0,0,"0"
"0","1","0",10,14,"0"
"0","1","2",4,24,"0"
"0","0","2",54,51,"0"
"0","0","2",0,0,"0"
"0","0","2",0,0,"1"
"0","1","2",55,52,"0"
"0","1","2",10,25,"0"
"1","0","0",0,0,"1"
"0","0","0",27,18,"0"
"0","0","0",0,0,"1"
"1","0","2",11,5,"0"
"0","1","2",4,12,"0"
"1","0","2",48,41,"0"
"1","0","0",10,8,"1"
"1","1","2",0,3,"0"
"0","0","0",0,0,"1"
"0","0","0",13,2,"1"
"1","0","2",0,40,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",17,0,"0"
"0","1","2",0,3,"0"
"1","0","2",23,19,"0"
"0","0","0",8,54,"1"
"1","0","2",14,12,"0"
"0","0","0",1,0,"1"
"1","0","2",0,0,"0"
"0","1","2",3,4,"0"
"0","1","1",20,22,"0"
"0","1","1",6,16,"0"
"0","0","0",79,89,"1"
"0","0","0",7,0,"1"
"0","1","2",0,0,"0"
"1","0","2",12,0,"0"
"0","0","0",0,0,"0"
"1","0","2",6,5,"0"
"1","0","2",0,0,"1"
"0","1","2",9,6,"0"
"0","0","0",0,10,"1"
"0","0","0",29,21,"1"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","1","1",19,14,"0"
"0","0","0",8,3,"1"
"0","1","2",26,10,"0"
"0","1","2",9,0,"0"
"0","1","2",0,0,"0"
"0","0","0",2,8,"0"
"0","0","0",12,18,"1"
"0","0","1",0,0,"1"
"0","0","0",32,12,"1"
"1","0","2",27,24,"0"
"0","0","2",4,4,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",1,40,"1"
"0","1","0",0,3,"0"
"0","0","0",0,0,"1"
"1","0","2",28,32,"0"
"0","1","2",16,6,"0"
"1","0","2",0,0,"1"
"0","0","2",0,0,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","2",14,40,"0"
"0","1","2",0,0,"1"
"1","0","2",0,0,"0"
"0","0","2",0,0,"1"
"0","0","0",18,0,"1"
"0","0","2",65,64,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","1","0",6,0,"0"
"0","1","1",0,3,"0"
"0","0","0",0,2,"0"
"0","1","2",0,0,"1"
"1","0","2",115,131,"0"
"0","0","0",0,5,"1"
"1","0","2",0,0,"0"
"1","0","0",3,2,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"1","0","2",0,0,"0"
"0","1","1",0,14,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"1"
"0","1","0",1,0,"0"
"0","1","2",37,32,"1"
"0","1","2",0,0,"0"
"0","1","1",0,0,"0"
"0","0","2",21,26,"0"
"1","0","2",7,36,"0"
"0","0","0",0,0,"1"
"0","0","0",0,28,"1"
"0","0","2",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","2",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",8,0,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,2,"1"
"1","0","0",6,0,"0"
"0","1","2",1,0,"0"
"0","0","2",0,7,"0"
"0","1","2",19,6,"0"
"0","0","0",0,0,"1"
"0","1","2",3,4,"0"
"0","1","2",0,20,"0"
"0","0","0",0,0,"0"
"0","1","2",0,0,"1"
"0","1","0",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",13,43,"1"
"0","1","2",0,0,"0"
"0","0","0",12,4,"0"
"0","0","0",0,4,"1"
"1","0","2",13,0,"0"
"0","0","0",112,119,"1"
"0","0","0",77,68,"0"
"1","0","2",0,0,"0"
"0","0","1",0,4,"1"
"0","1","0",1,0,"0"
"0","0","0",0,0,"1"
"0","1","2",12,3,"1"
"0","0","0",0,0,"1"
"0","0","0",44,35,"1"
"0","1","1",29,23,"0"
"0","0","0",1,0,"0"
"0","0","2",33,26,"1"
"0","0","0",2,0,"1"
"0","0","0",85,82,"1"
"1","0","2",24,42,"1"
"0","1","2",30,4,"0"
"0","0","0",0,0,"1"
"0","1","2",38,24,"0"
"1","0","2",19,11,"0"
"0","0","0",0,19,"1"
"0","0","0",0,0,"0"
"1","0","0",0,0,"0"
"0","0","0",0,0,"0"
"0","1","2",0,0,"0"
"0","0","1",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",66,57,"1"
"0","0","0",1,0,"1"
"0","1","2",36,27,"0"
"0","0","2",13,8,"0"
"0","1","2",2,9,"0"
"0","1","2",0,0,"0"
"0","1","2",2,0,"0"
"0","1","2",183,173,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",8,4,"1"
"0","1","1",1,0,"0"
"0","0","0",0,0,"1"
"0","1","2",22,25,"0"
"0","0","2",12,10,"0"
"0","0","0",11,41,"0"
"0","0","0",0,0,"0"
"0","0","0",257,241,"0"
"1","0","0",14,7,"0"
"0","1","2",20,19,"0"
"0","0","0",2,0,"1"
"0","1","2",0,0,"0"
"0","1","2",0,1,"0"
"0","0","0",0,12,"0"
"0","0","0",18,5,"1"
"0","0","1",1,0,"1"
"0","0","0",78,68,"0"
"0","1","2",43,75,"0"
"0","0","0",0,0,"0"
"0","0","0",0,7,"0"
"1","0","0",0,0,"1"
"0","1","2",49,45,"0"
"0","0","2",0,0,"1"
"1","0","0",0,0,"0"
"0","0","0",14,15,"1"
"0","1","1",0,0,"0"
"0","0","0",5,11,"1"
"0","0","0",0,0,"1"
"0","1","2",1,9,"0"
"1","0","2",0,0,"1"
"0","1","2",5,0,"0"
"0","0","0",1,0,"1"
"0","0","0",0,0,"1"
"0","1","1",0,0,"0"
"0","1","2",0,0,"0"
"1","0","0",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",11,0,"1"
"1","0","0",0,12,"0"
"0","1","2",51,32,"0"
"0","1","2",12,11,"0"
"0","1","2",0,0,"0"
"0","1","1",30,40,"0"
"0","1","2",13,8,"0"
"0","0","2",0,0,"0"
"0","1","2",0,0,"1"
"0","1","2",9,6,"0"
"1","0","2",17,3,"0"
"0","0","0",1,0,"1"
"1","0","2",22,24,"0"
"0","0","0",0,18,"0"
"0","0","2",0,0,"0"
"0","1","2",139,139,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"1","0","2",15,0,"0"
"1","0","2",0,1,"0"
"0","1","1",0,1,"0"
"1","0","2",0,20,"1"
"1","0","0",35,33,"0"
"0","0","0",5,4,"1"
"0","1","2",0,0,"0"
"0","0","0",13,24,"1"
"0","0","2",0,21,"1"
"1","0","2",42,42,"0"
"0","1","2",0,0,"0"
"0","1","2",1,0,"0"
"1","0","0",0,0,"0"
"0","0","2",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",15,0,"0"
"0","0","2",0,0,"1"
"0","0","2",0,0,"0"
"0","0","0",0,8,"0"
"0","0","0",181,202,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"1","0","1",0,0,"0"
"0","0","0",26,22,"1"
"0","0","0",0,0,"0"
"0","0","0",0,0,"0"
"0","1","2",0,0,"0"
"1","0","0",11,3,"1"
"0","0","0",3,0,"1"
"0","1","2",47,44,"0"
"0","0","0",0,0,"1"
"1","0","0",145,126,"0"
"0","0","0",1,0,"1"
"0","0","2",0,0,"0"
"0","1","1",85,90,"0"
"0","1","2",11,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",7,0,"1"
"0","0","0",11,0,"1"
"0","1","2",13,0,"0"
"0","1","2",2,0,"0"
"0","0","0",12,15,"0"
"0","0","0",10,0,"1"
"0","0","1",188,183,"0"
"0","0","0",0,0,"1"
"1","0","2",0,0,"0"
"0","1","2",14,24,"0"
"1","0","0",4,4,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"1","0","0",30,43,"0"
"0","1","2",0,5,"0"
"0","0","0",0,0,"1"
"0","1","2",0,11,"0"
"1","0","1",0,0,"0"
"0","1","0",9,8,"0"
"0","0","0",0,0,"1"
"0","1","2",37,46,"0"
"0","1","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,8,"0"
"1","0","2",0,0,"0"
"0","1","2",1,3,"0"
"0","1","2",0,0,"0"
